   2.1754358572    1.2089815189   -1.2845194440
   3.4842572142   -0.5911605603   -2.0531727919
   2.9592572142    0.3181661137   -2.0531727919
   2.0855421683    0.3826387126    2.7865644455
   1.5605421683   -0.5266879614    2.5052177934
   2.6105421683   -0.5266879614    2.5052177934
   1.8267208112   -1.4175033666    1.7365644455
   2.8410380724   -1.2716665612    1.7365644455
   3.6154907222   -0.6005995201    1.7365644455
   2.3386691968    2.4673273482    0.6865644455
   3.6154907222    1.3658769453   -0.3634355545
   2.8410380724    2.0369439863   -0.3634355545
   1.8267208112    2.1827807917   -0.3634355545
   1.5605421683    1.2919653866   -1.1320889025
   0.2249364864   -0.2000512003    2.6362054572
   1.2749364864   -0.2000512003    2.6362054572
   0.4911151293   -1.0908666055    1.8675521093
   1.5054323906    2.3635807474   -0.2324478907
   0.4911151293    2.5094175528   -0.2324478907
   1.2749364864    1.6186021477   -1.0011012387
  -3.6931114161    1.9504468814    2.3036406670
  -3.6931114161    0.7895954319    2.3036406670
  -3.6931114161    2.7537348506    1.4636406670
  -4.3956412702    1.9164923731    1.4636406670
  -4.3956412702    0.8235499401    1.4636406670
  -3.6931114161   -0.0136925373    1.4636406670
  -3.6931114161    2.7537348506    0.4253435659
  -4.3956412702    1.9164923731    0.4253435659
  -4.3956412702    0.8235499401    0.4253435659
  -3.6931114161    1.9504468814   -0.4146564341
  -1.2089439711   -2.8211419331   -0.9754670788
  -0.1326057895   -3.0109293949   -0.9754670788
  -1.9114738251   -1.9838994556   -2.0137641799
  -1.2089439711   -2.8211419331   -2.0137641799
  -0.1326057895   -3.0109293949   -2.0137641799
  -1.2089439711   -0.8570025144   -2.8537641799
  -1.2089439711   -2.0178539639   -2.8537641799
  -0.1049086356   -2.3765767897   -2.8537641799
  -0.4100564974   -1.4374282391   -3.1746156293
   4.4538300913   -0.8694549246    0.9975812276
   3.7714987292   -1.8086034751    0.9975812276
   5.0641258148   -0.8694549246    0.1575812276
   4.6903174872    0.1575750147    0.1575812276
   3.7438015753   -2.4429560803    0.1575812276
   4.6903174872   -1.8964848638    0.1575812276
   5.0641258148   -0.8694549246   -0.8807158735
   4.6903174872    0.1575750147   -0.8807158735
   3.7438015753   -2.4429560803   -0.8807158735
   4.6903174872   -1.8964848638   -0.8807158735
   4.4538300913   -0.8694549246   -1.7207158735
   3.7714987292    0.0696936260   -1.7207158735
   3.7714987292   -1.8086034751   -1.7207158735
   2.8396857497    0.8658967037    2.9590686436
   3.8271649736    0.8658967037    2.6382171941
   3.1448336115    1.8050452542    2.6382171941
   2.0407982760    1.4463224284    2.6382171941
   3.1448336115   -0.0732518469    2.6382171941
   4.4374606971    0.8658967037    1.7982171941
   4.0636523695    1.8929266429    1.7982171941
   3.1171364577    2.4393978594    1.7982171941
   2.0407982760    2.2496103977    1.7982171941
   4.0636523695   -0.1611332355    1.7982171941
   4.4374606971    0.8658967037    0.7599200930
   4.0636523695    1.8929266429    0.7599200930
   3.1171364577    2.4393978594    0.7599200930
   0.4276137245    1.4571877421    3.1970193224
   1.4150929483    1.4571877421    2.8761678730
   0.7327615862    2.3963362927    2.8761678730
  -0.3712737492    2.0376134669    2.8761678730
  -0.3712737492    0.8767620174    2.8761678730
   1.6515803443    2.4842176814    2.0361678730
   0.7050644324    3.0306888979    2.0361678730
  -0.3712737492    2.8409014361    2.0361678730
   0.7050644324    3.0306888979    0.9978707719
  -0.3712737492    2.8409014361    0.9978707719
  -1.9536409127    1.2547292610    3.2069385220
  -0.9817413371    1.2547292610    2.9851087861
  -1.4676911249    2.0964189834    2.9851087861
  -2.4395907005    2.0964189834    2.9851087861
  -2.9255404883    1.2547292610    2.9851087861
  -2.4395907005    0.4130395386    2.9851087861
  -1.4676911249    0.4130395386    2.9851087861
  -1.4124586715    2.9203169353    2.3635556782
  -2.4948231539    2.9203169353    2.3635556782
  -2.4948231539   -0.4108584134    2.3635556782
  -1.4124586715   -0.4108584134    2.3635556782
  -0.7130792350    3.0519931313    1.4653854141
  -1.6904082669    3.4226451426    1.4653854141
  -2.7280407255    3.2966537516    1.4653854141
  -0.7130792350    3.0519931313    0.4684916299
  -1.6904082669    3.4226451426    0.4684916299
  -2.7280407255    3.2966537516    0.4684916299
  -1.4124586715    2.9203169353   -0.4296786342
  -2.4948231539    2.9203169353   -0.4296786342
  -2.1516482704   -0.5829434291    2.2424819503
  -1.1103272966   -0.5829434291    2.2424819503
  -2.8597655557   -1.0992181565    1.5765321918
  -1.8980267139   -1.5384295689    1.5765321918
  -0.8515048984    2.0256964232   -1.4162188571
  -1.8980267139    2.1761635444   -1.4162188571
  -1.1103272966    1.2206774046   -2.0821686156
  -4.1988734056   -0.2308511440    0.8086208102
  -3.8644043865   -1.2602409380    0.8086208102
  -2.9887531261   -1.8964388183    0.8086208102
  -4.5679510297    0.2917756229   -0.0895494539
  -4.5679510297   -0.7534779109   -0.0895494539
  -4.0821974919   -1.6790039507   -0.0895494539
  -3.2219706978   -2.2727756347   -0.0895494539
  -2.1843382391   -2.3987670257   -0.0895494539
  -3.2219706978    1.8110733467   -1.0864432380
  -4.0821974919    1.2173016627   -1.0864432380
  -4.5679510297    0.2917756229   -1.0864432380
  -4.5679510297   -0.7534779109   -1.0864432380
  -4.0821974919   -1.6790039507   -1.0864432380
  -3.2219706978   -2.2727756347   -1.0864432380
  -2.1843382391   -2.3987670257   -1.0864432380
  -2.9887531261    1.4347365303   -1.9846135021
  -3.8644043865    0.7985386500   -1.9846135021
  -4.1988734056   -0.2308511440   -1.9846135021
  -3.8644043865   -1.2602409380   -1.9846135021
  -2.9887531261   -1.8964388183   -1.9846135021
  -1.4756713093   -0.2308511440   -2.6061666100
  -1.9616210971    0.6108385784   -2.6061666100
  -2.9335206727    0.6108385784   -2.6061666100
  -3.4194704605   -0.2308511440   -2.6061666100
  -2.9335206727   -1.0725408664   -2.6061666100
  -1.9616210971   -1.0725408664   -2.6061666100
  -2.4475708849   -0.2308511440   -2.8279963459
  -0.6949145554   -0.8548238540    2.1838341546
  -0.4412929989   -1.8103099939    1.5178843961
   0.6052288166   -1.6598428726    1.5178843961
   0.6052288166    1.7538159983   -1.4748666528
  -0.4412929989    1.9042831195   -1.4748666528
  -0.6949145554    0.9487969797   -2.1408164113
   0.8105244939   -1.8157479586    1.2924531145
  -0.9389137653   -2.3320226860    0.6265033560
   0.0228250766   -2.7712340984    0.6265033560
  -0.2307964800   -3.1951001833   -0.3358219270
   1.0693468920    0.7928918937   -2.3662476929
   0.0228250766    0.9433590149   -2.3662476929
  -0.9389137653    0.5041476025   -2.3662476929
   0.8105244939   -0.0121271249   -3.0321974515
  -0.2307964800   -0.0121271249   -3.0321974515
   0.2898640070   -0.9139375418   -3.2698721685
   1.0424609962   -2.1305369342    1.1641890079
   1.2960825528   -3.0860230740    0.4982392494
   2.3426043683   -2.9355559528    0.4982392494
   1.0424609962   -3.5098891588   -0.4640860335
   2.0837819701   -3.5098891588   -0.4640860335
   3.0219797491   -3.0580769210   -0.4640860335
   1.0424609962   -3.5098891588   -1.5321865165
   2.0837819701   -3.5098891588   -1.5321865165
   3.0219797491   -3.0580769210   -1.5321865165
   3.4395170411   -1.2287265173   -2.4945117995
   2.3426043683    0.4781029181   -2.4945117995
   1.2960825528    0.6285700393   -2.4945117995
   1.2960825528   -3.0860230740   -2.4945117995
   2.3426043683   -2.9355559528   -2.4945117995
   3.1416458753   -2.2431825456   -2.4945117995
   2.6044424570   -1.2287265173   -3.1604615580
   2.0837819701   -0.3269161005   -3.1604615580
   1.0424609962   -0.3269161005   -3.1604615580
   1.0424609962   -2.1305369342   -3.1604615580
   2.0837819701   -2.1305369342   -3.1604615580
   1.5631214832   -1.2287265173   -3.3981362750
   2.9549177012   -1.4929709771    1.9278058390
   1.2054794420   -2.0092457045    1.2618560805
   2.1672182839   -2.4484571169    1.2618560805
   3.2137400993   -2.2979899957    1.2618560805
   2.9549177012   -2.8723232017    0.2995307975
   3.8931154801    1.2381898435   -0.7685696855
   4.0127816063    0.4232954680   -1.7308949684
   3.2137400993    1.1156688752   -1.7308949684
   2.1672182839    1.2661359964   -1.7308949684
   3.4755781881   -0.5911605603   -2.3968447269
   2.9549177012    0.3106498566   -2.3968447269
   2.0855421683    0.3826387126    3.0865644455
   1.5648816813   -0.5191717043    2.8488897284
   2.6062026552   -0.5191717043    2.8488897284
   1.8185032379   -1.4746578441    2.1829399699
   2.8650250533   -1.3241907228    2.1829399699
   3.6640665603   -0.6318173157    2.1829399699
   2.6062026552    2.6638013541    0.1525142040
   3.6640665603    1.3970947409   -0.8098110790
   2.8650250533    2.0894681480   -0.8098110790
   1.8185032379    2.2399352693   -0.8098110790
   1.5648816813    1.2844491295   -1.4757608375
   0.2292759995   -0.1925349432    2.9798773922
   1.2705969734   -0.1925349432    2.9798773922
  -0.4788412858   -0.7088096705    2.3139276337
   0.4828975561   -1.1480210830    2.3139276337
   1.2705969734    2.9904381152    0.2835018678
   0.2292759995    2.9904381152    0.2835018678
   1.5294193715    2.4161049091   -0.6788234152
   0.4828975561    2.5665720304   -0.6788234152
   1.2705969734    1.6110858906   -1.3447731737
  -3.3742239424    2.2014055443    2.6072608918
  -3.8542239424    1.3700211566    2.6072608918
  -3.3742239424    0.5386367690    2.6072608918
  -3.4080477517    2.9514082355    1.9044921165
  -4.2394321393    2.3473721207    1.9044921165
  -4.5569927177    1.3700211566    1.9044921165
  -4.2394321393    0.3926701926    1.9044921165
  -3.4080477517   -0.2113659222    1.9044921165
  -2.8942239424    3.2900211566    0.9444921165
  -3.8542239424    3.0327899319    0.9444921165
  -4.5569927177    2.3300211566    0.9444921165
  -4.8142239424    1.3700211566    0.9444921165
  -4.5569927177    0.4100211566    0.9444921165
  -3.4080477517    2.9514082355   -0.0155078835
  -4.2394321393    2.3473721207   -0.0155078835
  -4.5569927177    1.3700211566   -0.0155078835
  -3.3742239424    2.2014055443   -0.7182766588
  -1.7552646943   -2.4147792032   -0.5346156293
  -0.9238803067   -3.0188153179   -0.5346156293
  -2.0728252727   -2.3974282391   -1.4946156293
  -1.3700564974   -3.1001970144   -1.4946156293
  -0.4100564974   -3.3574282391   -1.4946156293
  -2.0728252727   -1.4374282391   -2.4546156293
  -1.7552646943   -2.4147792032   -2.4546156293
  -0.9238803067   -3.0188153179   -2.4546156293
   0.1037673119   -3.0188153179   -2.4546156293
  -0.8900564974   -0.6060438515   -3.1573844046
  -1.3700564974   -1.4374282391   -3.1573844046
  -0.8900564974   -2.2688126268   -3.1573844046
   0.0699435026   -2.2688126268   -3.1573844046
  -0.4100564974   -1.4374282391   -3.4146156293
   4.4263508674   -0.8694549246    1.3012014523
   3.9463508674   -1.7008393122    1.3012014523
   5.1291196427   -0.8694549246    0.5984326770
   4.8115590643    0.1078960395    0.5984326770
   3.9801746767   -2.4508420034    0.5984326770
   4.8115590643   -1.8468058886    0.5984326770
   5.3863508674   -0.8694549246   -0.3615673230
   5.1291196427    0.0905450754   -0.3615673230
   4.4263508674    0.7933138507   -0.3615673230
   3.4663508674   -2.7894549246   -0.3615673230
   4.4263508674   -2.5322236998   -0.3615673230
   5.1291196427   -1.8294549246   -0.3615673230
   5.1291196427   -0.8694549246   -1.3215673230
   4.8115590643    0.1078960395   -1.3215673230
   3.9801746767   -2.4508420034   -1.3215673230
   4.8115590643   -1.8468058886   -1.3215673230
   4.4263508674   -0.8694549246   -2.0243360983
   3.9463508674   -0.0380705369   -2.0243360983
   3.9463508674   -1.7008393122   -2.0243360983
   2.8396857497    0.8658967037    3.1990686436
   3.7996857497    0.8658967037    2.9418374189
   3.3196857497    1.6972810913    2.9418374189
   2.3596857497    1.6972810913    2.9418374189
   3.3196857497    0.0345123161    2.9418374189
   4.5024545250    0.8658967037    2.2390686436
   4.1848939466    1.8432476678    2.2390686436
   3.3535095590    2.4472837825    2.2390686436
   2.3258619404    2.4472837825    2.2390686436
   4.1848939466   -0.1114542604    2.2390686436
   4.7596857497    0.8658967037    1.2790686436
   4.5024545250    1.8258967037    1.2790686436
   3.7996857497    2.5286654790    1.2790686436
   2.8396857497    2.7858967037    1.2790686436
   4.5024545250   -0.0941032963    1.2790686436
   4.5024545250    0.8658967037    0.3190686436
   4.1848939466    1.8432476678    0.3190686436
   3.3535095590    2.4472837825    0.3190686436
   0.4276137245    1.4571877421    3.4370193224
   1.3876137245    1.4571877421    3.1797880977
   0.9076137245    2.2885721298    3.1797880977
  -0.0523862755    2.2885721298    3.1797880977
  -0.5323862755    1.4571877421    3.1797880977
  -0.0523862755    0.6258033545    3.1797880977
   1.7728219214    2.4345387062    2.4770193224
   0.9414375337    3.0385748209    2.4770193224
  -0.0862100848    3.0385748209    2.4770193224
   1.3876137245    3.1199565174    1.5170193224
   0.4276137245    3.3771877421    1.5170193224
  -0.5323862755    3.1199565174    1.5170193224
  -0.0862100848    3.0385748209    0.5570193224
  -1.9536409127    1.2547292610    3.4869385220
  -1.4069474014    2.2016301987    3.2373800691
  -2.5003344240    2.2016301987    3.2373800691
  -3.0470279353    1.2547292610    3.2373800691
  -2.5003344240    0.3078283232    3.2373800691
  -1.4069474014    0.3078283232    3.2373800691
  -1.1351838833    3.0469001682    2.5381328227
  -2.2340317896    3.2048906455    2.5381328227
  -3.2438575735   -0.2342601405    2.5381328227
  -2.2340317896   -0.6954321235    2.5381328227
  -1.4069474014    3.6499500345    1.5276912756
  -2.5003344240    3.6499500345    1.5276912756
  -0.4218397335    3.1755471849    0.4061857684
  -1.4069474014    3.6499500345    0.4061857684
  -2.5003344240    3.6499500345    0.4061857684
  -1.1351838833    3.0469001682   -0.6042557787
  -2.2340317896    3.2048906455   -0.6042557787
  -1.1143651498   -0.5759496622    2.5746314051
  -2.8812402409   -1.1240012643    1.9893449765
  -1.9026936090   -1.5708885373    1.9893449765
  -2.1860606319   -2.1130660604    1.1134019347
  -1.0759149351    2.7508000358   -0.9530886001
  -0.8378822972    2.0555257589   -1.8290316419
  -1.9026936090    2.2086225128   -1.8290316419
  -1.1143651498    1.2136836376   -2.4143180704
  -4.3379786561   -0.7859249481    0.9831979547
  -3.7377875458   -1.7198405454    0.9831979547
  -2.7279617618   -2.1810125285    0.9831979547
  -4.9043892236   -0.2308511440   -0.0272435924
  -4.6610877222   -1.2968246711   -0.0272435924
  -3.9793720641   -2.1516690679   -0.0272435924
  -2.9942643962   -2.6260719176   -0.0272435924
  -1.9008773736   -2.6260719176   -0.0272435924
  -3.9793720641    1.6899667799   -1.1487490995
  -4.6610877222    0.8351223831   -1.1487490995
  -4.9043892236   -0.2308511440   -1.1487490995
  -4.6610877222   -1.2968246711   -1.1487490995
  -3.9793720641   -2.1516690679   -1.1487490995
  -2.9942643962   -2.6260719176   -1.1487490995
  -2.7279617618    1.7193102405   -2.1591906466
  -3.7377875458    1.2581382574   -2.1591906466
  -4.3379786561    0.3242226601   -2.1591906466
  -4.3379786561   -0.7859249481   -2.1591906466
  -3.7377875458   -1.7198405454   -2.1591906466
  -2.7279617618   -2.1810125285   -2.1591906466
  -1.9008773736    0.7160497937   -2.8584378930
  -2.9942643962    0.7160497937   -2.8584378930
  -3.5409579075   -0.2308511440   -2.8584378930
  -2.9942643962   -1.1777520817   -2.8584378930
  -2.4475708849   -0.2308511440   -3.1079963459
  -0.6908767022   -0.8478300871    2.5159836094
  -0.4459598940   -1.8427689622    1.9306971809
   0.6188514178    1.7836453340   -1.8876794375
  -0.4459598940    1.9367420879   -1.8876794375
  -0.9603884504   -2.3568057938    1.0393161407
   0.0181581815   -2.8036930668    1.0393161407
  -1.2654155530   -2.8641964240    0.1633730989
  -0.2652088414   -3.3458705899    0.1633730989
   0.2898640070   -3.6139375418   -0.8698721685
   1.0829694932    0.8227212294   -2.7790604777
   0.0181581815    0.9758179833   -2.7790604777
  -0.9603884504    0.5289307103   -2.7790604777
   0.8064866406   -0.0191208919   -3.3643469063
  -0.2267586267   -0.0191208919   -3.3643469063
   0.2898640070   -0.9139375418   -3.5698721685
   1.2914156577   -3.1184820424    0.9110520342
   1.0080486348   -3.6606595654    0.0351089924
   2.1181943315   -3.6606595654    0.0351089924
   0.5298762158   -3.7232012551   -0.9981362750
   1.5631214832   -3.9287265173   -0.9981362750
   2.5963667505   -3.7232012551   -0.9981362750
   3.4723097924   -3.1379148265   -0.9981362750
   1.0080486348   -3.6606595654   -2.0313815424
   2.1181943315   -3.6606595654   -2.0313815424
   3.1184010432   -3.1789853996   -2.0313815424
   3.8105655637   -2.3110385437   -2.0313815424
   3.4723097924   -1.2287265173   -2.9073245842
   3.1692328931   -0.1965413892   -2.9073245842
   2.3562269695    0.5079322539   -2.9073245842
   1.2914156577    0.6610290077   -2.9073245842
   1.2914156577   -3.1184820424   -2.9073245842
   2.3562269695   -2.9653852885   -2.9073245842
   3.1692328931   -2.2609116455   -2.9073245842
   2.5963667505   -1.2287265173   -3.4926110128
   2.0797441169   -0.3339098674   -3.4926110128
   1.0464988495   -0.3339098674   -3.4926110128
   1.0464988495   -2.1235431672   -3.4926110128
   2.0797441169   -2.1235431672   -3.4926110128
   1.5631214832   -1.2287265173   -3.6981362750
   1.1840047568   -2.0340288123    1.6746688652
   2.1625513888   -2.4809160853    1.6746688652
   3.2273627005   -2.3278193315    1.6746688652
   4.0403686242   -1.6233456884    1.6746688652
   2.9893300626   -3.0230936084    0.7987258234
   3.4675024816   -3.0856352980   -0.2345194440
   3.9895367742    1.3590983220   -1.2677647114
   4.0403686242    0.4410245679   -2.1437077532
   3.2273627005    1.1454982109   -2.1437077532
   2.1625513888    1.2985949648   -2.1437077532
   2.0855421683    0.3826387126    3.3865644455
   1.5689195346   -0.5121779373    3.1810391832
   2.6021648019   -0.5121779373    3.1810391832
   1.8138363428   -1.5071168124    2.5957527547
   2.8786476545   -1.3540200586    2.5957527547
   3.6916535782   -0.6495464156    2.5957527547
   4.3329862488   -0.6996733138    1.7198097128
   2.0855421683    3.0826387126    0.6865644455
   4.3329862488    1.4649507390   -0.3466808219
   3.6408217283    2.3328975948   -0.3466808219
   2.6406150166    2.8145717607   -0.3466808219
   2.8786476545    2.1192974838   -1.2226238637
   1.8138363428    2.2723942376   -1.2226238637
   0.2333138527   -0.1855411762    3.3120268470
   1.2665591201   -0.1855411762    3.3120268470
  -0.5003159710   -0.7335927784    2.7267404185
   0.4782306610   -1.1804800514    2.7267404185
   1.7831817538    3.2037502115    0.8175521093
   1.3050093348    3.1412085218   -0.2156931581
   0.1948636381    3.1412085218   -0.2156931581
   1.5430419727    2.4459342449   -1.0916361999
   0.4782306610    2.5990309987   -1.0916361999
   1.2665591201    1.6040921236   -1.6769226285
  -3.4342239424    2.3053285927    2.8151069887
  -3.9742239424    1.3700211566    2.8151069887
  -3.1604401954    3.2215958666    2.0244921165
  -4.1192161705    2.7837375501    2.0244921165
  -4.6890657686    1.8970342674    2.0244921165
  -4.6890657686    0.8430080458    2.0244921165
  -4.1192161705   -0.0436952368    2.0244921165
  -3.6601704984    3.3896562408    0.9444921165
  -4.5110071585    2.8023660984    0.9444921165
  -4.9914582681    1.8869429915    0.9444921165
  -4.9914582681    0.8530993218    0.9444921165
  -4.5110071585   -0.0623237852    0.9444921165
  -3.1604401954    3.2215958666   -0.1355078835
  -4.1192161705    2.7837375501   -0.1355078835
  -4.6890657686    1.8970342674   -0.1355078835
  -4.6890657686    0.8430080458   -0.1355078835
  -3.4342239424    2.3053285927   -0.9261227557
  -1.6350487255   -2.8511446326   -0.4146156293
  -2.0268397134   -2.8697731809   -1.4946156293
  -1.1760030534   -3.4570633233   -1.4946156293
  -0.1496972680   -3.5816794072   -1.4946156293
  -2.2048983236   -1.9644413499   -2.5746156293
  -1.6350487255   -2.8511446326   -2.5746156293
  -0.6762727504   -3.2890029491   -2.5746156293
   0.3670250041   -3.1389993778   -2.5746156293
  -0.9500564974   -0.5021208030   -3.3652305015
  -1.4900564974   -1.4374282391   -3.3652305015
  -0.9500564974   -2.3727356752   -3.3652305015
   0.1299435026   -2.3727356752   -3.3652305015
  -0.4100564974   -1.4374282391   -3.6546156293
   4.5463508674   -0.8694549246    1.5090475492
   5.3369657396   -0.8694549246    0.7184326770
   5.0400122372    0.1418758291    0.7184326770
   4.2434323689   -2.5710260633    0.7184326770
   5.0400122372   -1.8807856782    0.7184326770
   5.6263508674   -0.8694549246   -0.3615673230
   5.3789358828    0.1343471271   -0.3615673230
   4.6933707204    0.9081902258   -0.3615673230
   3.7267100968   -3.0137060926   -0.3615673230
   4.6933707204   -2.6471000749   -0.3615673230
   5.3789358828   -1.8732569762   -0.3615673230
   5.3369657396   -0.8694549246   -1.4415673230
   5.0400122372    0.1418758291   -1.4415673230
   4.2434323689   -2.5710260633   -1.4415673230
   5.0400122372   -1.8807856782   -1.4415673230
   4.5463508674   -0.8694549246   -2.2321821952
   4.0063508674   -1.8047623606   -2.2321821952
   2.8396857497    0.8658967037    3.4390686436
   3.9196857497    0.8658967037    3.1496835158
   3.3796857497    1.8012041398    3.1496835158
   2.2996857497    1.8012041398    3.1496835158
   3.3796857497   -0.0694107324    3.1496835158
   4.7103006219    0.8658967037    2.3590686436
   4.4133471195    1.8772274573    2.3590686436
   3.6167672512    2.5674678424    2.3590686436
   2.5734694967    2.7174714137    2.3590686436
   4.4133471195   -0.1454340499    2.3590686436
   4.9996857497    0.8658967037    1.2790686436
   4.7522707651    1.8696987553    1.2790686436
   4.0667056027    2.6435418540    1.2790686436
   3.1000449791    3.0101478718    1.2790686436
   4.7522707651   -0.1379053479    1.2790686436
   4.7103006219    0.8658967037    0.1990686436
   4.4133471195    1.8772274573    0.1990686436
   3.6167672512    2.5674678424    0.1990686436
   0.4276137245    1.4571877421    3.6770193224
   1.5076137245    1.4571877421    3.3876341946
   0.9676137245    2.3924951782    3.3876341946
  -0.1123862755    2.3924951782    3.3876341946
  -0.6523862755    1.4571877421    3.3876341946
  -0.1123862755    0.5218803060    3.3876341946
   2.0012750943    2.4685184958    2.5970193224
   1.2046952259    3.1587588808    2.5970193224
   0.1613974715    3.3087624521    2.5970193224
  -0.7973785036    2.8709041356    2.5970193224
   1.6546335774    3.2348328925    1.5170193224
   0.6879729538    3.6014389102    1.5170193224
  -0.3383328315    3.4768228263    1.5170193224
  -1.9536409127    1.2547292610    3.7669385220
  -0.8821273021    1.2547292610    3.5538012130
  -1.4178841074    2.1826872683    3.5538012130
  -2.4893977180    2.1826872683    3.5538012130
  -3.0251545233    1.2547292610    3.5538012130
  -2.4893977180    0.3267712537    3.5538012130
  -1.4178841074    0.3267712537    3.5538012130
  -0.9636914190    2.9693720809    2.9468375093
  -1.9536409127    3.2346282483    2.9468375093
  -2.9435904063    2.9693720809    2.9468375093
  -3.6682837326    0.2647797673    2.9468375093
  -2.9435904063   -0.4599135590    2.9468375093
  -1.9536409127   -0.7251697264    2.9468375093
  -1.1542563790    3.7149818800    2.0384521326
  -2.2240416945    3.8274208475    2.0384521326
  -3.2470722582    3.4950180675    2.0384521326
  -0.7055735165    3.7611864768    0.9669385220
  -1.6952895062    4.0427849546    0.9669385220
  -2.7198972849    3.9478410619    0.9669385220
  -1.1542563790    3.7149818800   -0.1045750886
  -2.2240416945    3.8274208475   -0.1045750886
  -1.9536409127    3.2346282483   -1.0129604653
  -2.9435904063    2.9693720809   -1.0129604653
  -2.8937968811   -1.1384923995    2.3782899967
  -1.9054224277   -1.5898678882    2.3782899967
  -1.9025606973   -2.2649766903    1.5801566673
  -0.8281380815    2.7897842984   -1.4198433327
  -1.9025606973    2.9027106658   -1.4198433327
  -2.9300258892    2.5688669877   -1.4198433327
  -0.8299169138    2.0729675157   -2.2179766620
  -1.9054224277    2.2276018637   -2.2179766620
  -1.1179575685    1.2074613859   -2.7389211950
  -4.1622137049   -1.2208006377    1.3919026414
  -3.4375203786   -1.9454939640    1.3919026414
  -4.9779044196   -0.7686901400    0.4835172647
  -4.5403867641   -1.7513708835    0.4835172647
  -3.7410022304   -2.4711399505    0.4835172647
  -2.7179716667   -2.8035427305    0.4835172647
